Sleepaway Girls,Jen Calonita,297,2009,"['young-adult', 'romance', 'contemporary', 'womens-fiction', 'chick-lit', 'realistic-fiction', 'young-adult', 'teen', 'young-adult', 'high-school', 'young-adult', 'young-adult-romance', 'childrens', 'middle-grade', 'young-adult', 'young-adult-contemporary']",4857,4.07,http://www.goodreads.com/book/show/5603651-sleepaway-girls
Passion,Lisa Valdez,311,2005,"['romance', 'historical-romance', 'romance', 'historical', 'adult-fiction', 'erotica', 'romance', 'erotic-romance', 'historical', 'historical-fiction', 'historical', 'regency', 'adult', 'historical', 'victorian', 'erotic-romance', 'erotic-historical-romance']",4834,3.95,http://www.goodreads.com/book/show/80760.Passion
Joust,Mercedes Lackey,448,2003,"['fantasy', 'fantasy', 'dragons', 'fiction', 'science-fiction-fantasy', 'fantasy', 'high-fantasy', 'young-adult', 'adult', 'fantasy', 'magic', 'fantasy', 'epic-fantasy', 'adventure']",11096,4.03,http://www.goodreads.com/book/show/13993.Joust
Afterlife,Claudia Gray,360,2011,"['young-adult', 'paranormal', 'vampires', 'fantasy', 'paranormal', 'fantasy', 'romance', 'paranormal', 'ghosts', 'fantasy', 'supernatural', 'romance', 'paranormal-romance', 'fantasy', 'urban-fantasy', 'fiction']",27312,3.79,http://www.goodreads.com/book/show/6619499-afterlife
Blink,Ted Dekker,400,2002,"['christian-fiction', 'fiction', 'christian', 'thriller', 'fantasy', 'suspense', 'mystery', 'adventure', 'romance', 'science-fiction']",16392,4.16,http://www.goodreads.com/book/show/2142.Blink
Bec,Darren Shan,241,2006,"['horror', 'fantasy', 'young-adult', 'fiction', 'paranormal', 'demons', 'fantasy', 'paranormal', 'fantasy', 'supernatural', 'adventure', 'fantasy', 'magic', 'childrens']",12264,4.17,http://www.goodreads.com/book/show/164721.Bec
A Kestrel for a Knave,Barry Hines,208,1968,"['fiction', 'classics', 'young-adult', 'animals', 'european-literature', 'british-literature', 'classics', 'modern-classics', 'childrens', 'animals', 'birds', 'novels', 'literature', '20th-century']",5157,4.03,http://www.goodreads.com/book/show/328766.A_Kestrel_for_a_Knave
Jack of Shadows,Roger Zelazny,236,1971,"['fantasy', 'science-fiction', 'fiction', 'science-fiction-fantasy', 'speculative-fiction', 'fantasy', 'magic', 'adventure', 'fantasy', 'dark-fantasy', 'classics', 'pulp']",6148,4.0,http://www.goodreads.com/book/show/61986.Jack_of_Shadows
Gaza,Florencia Bonelli,576,2011,"['romance', 'romance', 'contemporary-romance', 'historical', 'historical-fiction', 'adult', 'contemporary', 'drama', 'action']",2936,4.48,http://www.goodreads.com/book/show/13574586-gaza
كزهر اللوز أو أبعد,Mahmoud Darwish,202,2005,"['poetry', 'literature', 'classics', 'poetry-plays', 'anthologies', 'fiction', 'unfinished']",5645,4.08,http://www.goodreads.com/book/show/2073853._
Iniquity,Amy A. Bartol,366,2015,"['paranormal', 'angels', 'fantasy', 'paranormal', 'fantasy', 'romance', 'young-adult', 'romance', 'paranormal-romance', 'new-adult', 'fantasy', 'supernatural', 'fantasy', 'magic', 'paranormal', 'demons']",8277,4.34,http://www.goodreads.com/book/show/15847757-iniquity
Sunshine Becomes You,Ilana Tan,432,2012,"['romance', 'asian-literature', 'indonesian-literature', 'fiction', 'novels', 'young-adult', 'contemporary', 'womens-fiction', 'chick-lit', 'drama', 'adult', 'romance', 'contemporary-romance']",8977,4.11,http://www.goodreads.com/book/show/13232499-sunshine-becomes-you
Six Months Later,Natalie D. Richards,323,2013,"['young-adult', 'mystery', 'contemporary', 'romance', 'thriller', 'fiction', 'thriller', 'mystery-thriller', 'suspense', 'young-adult', 'teen', 'realistic-fiction']",8564,3.79,http://www.goodreads.com/book/show/17343998-six-months-later
Twice Upon a Time,James  Riley,385,2012,"['fantasy', 'childrens', 'middle-grade', 'fantasy', 'fairy-tales', 'adventure', 'retellings', 'fantasy', 'magic', 'fiction', 'humor', 'childrens', 'young-adult']",3599,4.34,http://www.goodreads.com/book/show/12317217-twice-upon-a-time
Clandestine Liaisons,James Sillwood,192,2014,[''],28,4.64,http://www.goodreads.com/book/show/25002110-clandestine-liaisons
War's Unwomanly Face,Svetlana Alexievich,247,1983,"['non-fiction', 'history', 'war', 'cultural', 'russia', 'feminism', 'war', 'world-war-ii', 'womens', 'historical', 'nobel-prize', 'literature', 'russian-literature']",20833,4.52,http://www.goodreads.com/book/show/4025275-war-s-unwomanly-face
The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,Lee Strobel,304,2000,"['christian', 'non-fiction', 'religion', 'religion', 'christianity', 'religion', 'faith', 'religion', 'theology', 'christian', 'christian-living', 'spirituality', 'christian', 'christian-non-fiction', 'philosophy']",31752,4.22,http://www.goodreads.com/book/show/214332.The_Case_for_Faith
House of Salt and Sorrows,Erin A. Craig,400,2019,"['fantasy', 'young-adult', 'retellings', 'horror', 'mystery', 'fiction', 'young-adult', 'young-adult-fantasy', 'romance', 'fantasy', 'fairy-tales', 'audiobook']",37846,3.93,http://www.goodreads.com/book/show/39679076-house-of-salt-and-sorrows
Imagine Me,Tahereh Mafi,480,2020,"['science-fiction', 'dystopia', 'fantasy', 'young-adult', 'romance', 'science-fiction', 'fiction', 'young-adult', 'young-adult-fantasy', 'audiobook', 'fantasy', 'paranormal', 'new-adult']",22802,3.74,http://www.goodreads.com/book/show/44054122-imagine-me
Double Identity,Margaret Peterson Haddix,218,2005,"['young-adult', 'science-fiction', 'fiction', 'mystery', 'fantasy', 'childrens', 'middle-grade', 'childrens', 'young-adult', 'teen', 'adventure', 'realistic-fiction']",15481,4.02,http://www.goodreads.com/book/show/155370.Double_Identity
Pillage,Obert Skye,312,2008,"['fantasy', 'fantasy', 'dragons', 'young-adult', 'fiction', 'childrens', 'middle-grade', 'fantasy', 'magic', 'adventure', 'childrens', 'young-adult', 'teen', 'childrens', 'juvenile']",8467,3.87,http://www.goodreads.com/book/show/2775759-pillage
The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,227,2002,"['self-help', 'fiction', 'inspirational', 'self-help', 'personal-development', 'christian', 'business', 'leadership', 'christian-fiction', 'historical', 'historical-fiction', 'spirituality']",15069,4.07,http://www.goodreads.com/book/show/56466.The_Traveler_s_Gift
Mistress of the Art of Death,Ariana Franklin,384,2007,"['historical', 'historical-fiction', 'mystery', 'fiction', 'historical', 'mystery', 'historical-mystery', 'historical', 'medieval', 'mystery', 'crime', 'thriller', 'mystery-thriller', 'european-literature', 'british-literature', 'thriller']",39117,3.9,http://www.goodreads.com/book/show/86643.Mistress_of_the_Art_of_Death
The Guermantes Way,Marcel Proust,619,1920,"['classics', 'fiction', 'cultural', 'france', 'european-literature', 'french-literature', 'literature', 'novels', 'literature', '20th-century', 'literary-fiction', 'roman', 'philosophy']",7812,4.3,http://www.goodreads.com/book/show/18798.The_Guermantes_Way
Wildefire,Karsten Knight,394,2011,"['young-adult', 'fantasy', 'fantasy', 'mythology', 'fantasy', 'paranormal', 'romance', 'fantasy', 'urban-fantasy', 'fantasy', 'magic', 'fantasy', 'supernatural', 'mythology', 'gods', 'fiction']",8406,3.73,http://www.goodreads.com/book/show/9758765-wildefire
The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,491,1976,"['psychology', 'philosophy', 'non-fiction', 'science', 'history', 'religion', 'biology', 'neuroscience', 'neuroscience', 'brain', 'anthropology', 'spirituality']",4516,4.26,http://www.goodreads.com/book/show/22478.The_Origin_of_Consciousness_in_the_Breakdown_of_the_Bicameral_Mind
"Listen, Little Man!",Wilhelm Reich,144,1946,"['philosophy', 'psychology', 'non-fiction', 'politics', 'classics', 'writing', 'essays', 'sociology', 'psychology', 'psychoanalysis', 'european-literature', 'german-literature', 'literature']",6349,4.02,http://www.goodreads.com/book/show/339387.Listen_Little_Man_
The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,290,2010,"['non-fiction', 'race', 'history', 'politics', 'social-movements', 'social-justice', 'sociology', 'race', 'anti-racist', 'audiobook', 'cultural', 'african-american', 'law']",90616,4.47,http://www.goodreads.com/book/show/6792458-the-new-jim-crow
The Fall of Lucifer,Wendy Alec,292,2005,"['fantasy', 'fiction', 'christian', 'christian-fiction', 'paranormal', 'angels', 'religion', 'fantasy', 'paranormal', 'fantasy', 'supernatural', 'fantasy', 'mythology', 'novels']",1983,3.96,http://www.goodreads.com/book/show/328787.The_Fall_of_Lucifer
Fever,Maya Banks,416,2013,"['romance', 'adult-fiction', 'erotica', 'erotica', 'bdsm', 'romance', 'contemporary-romance', 'romance', 'erotic-romance', 'contemporary', 'adult', 'erotica', 'menage', 'fiction', 'new-adult']",48707,4.0,http://www.goodreads.com/book/show/16033906-fever
Under Different Stars,Amy A. Bartol,297,2013,"['fantasy', 'young-adult', 'romance', 'science-fiction', 'fantasy', 'paranormal', 'science-fiction', 'aliens', 'new-adult', 'fiction', 'romance', 'paranormal-romance', 'science-fiction', 'dystopia']",18487,4.21,http://www.goodreads.com/book/show/19504931-under-different-stars
Outer Dark,Cormac McCarthy,256,1968,"['fiction', 'horror', 'gothic', 'southern-gothic', 'literature', 'novels', 'gothic', 'literary-fiction', 'american', 'southern', 'literature', 'american', 'contemporary']",15471,3.88,http://www.goodreads.com/book/show/40471.Outer_Dark
Midwinterblood,Marcus Sedgwick,264,2011,"['fantasy', 'young-adult', 'horror', 'romance', 'fiction', 'fantasy', 'paranormal', 'mystery', 'historical', 'historical-fiction', 'young-adult', 'teen', 'fantasy', 'supernatural']",10807,3.71,http://www.goodreads.com/book/show/10836471-midwinterblood
The Vampire Queen's Servant,Joey W. Hill,373,2007,"['paranormal', 'vampires', 'erotica', 'bdsm', 'fantasy', 'paranormal', 'adult-fiction', 'erotica', 'romance', 'paranormal-romance', 'romance', 'fantasy', 'romance', 'erotic-romance', 'adult', 'fantasy', 'urban-fantasy']",4083,3.77,http://www.goodreads.com/book/show/1285704.The_Vampire_Queen_s_Servant
Nothing Can Come Between Us,Cherlina Works,181,2015,"['novels', 'fiction', 'contemporary', 'adult', 'young-adult', 'romance', 'mystery', 'new-adult', 'romance', 'love-story']",69,4.23,http://www.goodreads.com/book/show/25837310-nothing-can-come-between-us
Leonardo da Vinci,Walter Isaacson,600,2017,"['biography', 'non-fiction', 'history', 'art', 'science', 'biography-memoir', 'audiobook', 'cultural', 'italy', 'historical', 'art', 'art-history']",76233,4.14,http://www.goodreads.com/book/show/34684622-leonardo-da-vinci
"My Hero Academia, Vol. 1",Kohei Horikoshi,192,2014,"['sequential-art', 'manga', 'fantasy', 'sequential-art', 'graphic-novels', 'sequential-art', 'comics', 'comics', 'superheroes', 'young-adult', 'fiction', 'action', 'media-tie-in', 'anime', 'manga', 'shonen']",60687,4.5,http://www.goodreads.com/book/show/25074597-my-hero-academia-vol-1
The Alchemist,Paulo Coelho,197,1988,"['fiction', 'classics', 'fantasy', 'philosophy', 'novels', 'spirituality', 'literature', 'self-help', 'adventure', 'inspirational']",2283033,3.89,http://www.goodreads.com/book/show/865.The_Alchemist
Fat! So?: Because You Don't Have to Apologize for Your Size,Marilyn Wann,216,1998,"['non-fiction', 'feminism', 'health', 'health', 'fat', 'self-help', 'fat', 'fat-acceptance', 'fat', 'fat-studies', 'feminism', 'womens-studies', 'humor', 'social-movements', 'social-justice']",1070,4.12,http://www.goodreads.com/book/show/197923.Fat_So_
Gantenbein,Max Frisch,304,1964,"['fiction', 'european-literature', 'german-literature', 'classics', 'novels', 'literature', 'literature', '20th-century', 'roman', 'academic', 'school', 'contemporary', 'classics', 'modern-classics']",2029,4.03,http://www.goodreads.com/book/show/74183.Gantenbein
Starring Sally J. Freedman as Herself,Judy Blume,296,1977,"['young-adult', 'childrens', 'fiction', 'historical', 'historical-fiction', 'childrens', 'middle-grade', 'childrens', 'juvenile', 'realistic-fiction', 'historical', 'classics', 'literature', 'jewish']",14126,3.94,http://www.goodreads.com/book/show/38486.Starring_Sally_J_Freedman_as_Herself
Hit List,Laurell K. Hamilton,320,2011,"['fantasy', 'urban-fantasy', 'fantasy', 'paranormal', 'paranormal', 'vampires', 'fantasy', 'romance', 'paranormal-romance', 'romance', 'fiction', 'horror', 'paranormal', 'shapeshifters', 'fantasy', 'supernatural']",27901,3.94,http://www.goodreads.com/book/show/8935153-hit-list
The Odessa File,Frederick Forsyth,334,1972,"['fiction', 'thriller', 'historical', 'historical-fiction', 'spy-thriller', 'espionage', 'mystery', 'suspense', 'mystery', 'crime', 'action', 'adventure', 'thriller', 'spy-thriller']",57392,4.12,http://www.goodreads.com/book/show/149572.The_Odessa_File
TimeRiders,Alex Scarrow,425,2010,"['young-adult', 'science-fiction', 'time-travel', 'science-fiction', 'fantasy', 'adventure', 'fiction', 'historical', 'historical-fiction', 'mystery', 'action', 'science-fiction', 'dystopia']",11616,3.82,http://www.goodreads.com/book/show/6773432-timeriders
The Ego and Its Own,Max Stirner,432,1844,"['philosophy', 'politics', 'non-fiction', 'philosophy', 'theory', 'psychology', 'european-literature', 'german-literature', 'literature', '19th-century', 'classics', 'anarchism', 'cultural', 'germany']",2518,4.08,http://www.goodreads.com/book/show/416318.The_Ego_and_Its_Own
The Four Loves,C.S. Lewis,170,1960,"['christian', 'non-fiction', 'religion', 'theology', 'religion', 'religion', 'christianity', 'philosophy', 'religion', 'faith', 'classics', 'spirituality', 'christian', 'christian-living']",47403,4.14,http://www.goodreads.com/book/show/30633.The_Four_Loves
ألواح ودسر,أحمد خيري العمري,392,2009,"['novels', 'fiction', 'literature', 'religion', 'religion', 'islam', 'spirituality', 'philosophy', 'inspirational', 'drama', 'fantasy']",9413,4.01,http://www.goodreads.com/book/show/6976667
Tiger's Dream,Colleen Houck,806,2018,"['fantasy', 'young-adult', 'romance', 'fantasy', 'mythology', 'fantasy', 'paranormal', 'fiction', 'fantasy', 'magic', 'adventure', 'young-adult', 'young-adult-fantasy', 'fantasy', 'urban-fantasy']",3509,4.3,http://www.goodreads.com/book/show/12474623-tiger-s-dream
Flawed,Kate Avelynn,336,2012,"['young-adult', 'contemporary', 'romance', 'dark', 'sociology', 'abuse', 'new-adult', 'drama', 'realistic-fiction', 'fiction', 'romance', 'contemporary-romance']",5429,3.72,http://www.goodreads.com/book/show/13503247-flawed
Euclid's Elements,Euclid,499,290,"['science', 'mathematics', 'science', 'classics', 'philosophy', 'non-fiction', 'history', 'reference', 'textbooks', 'mathematics', 'geometry', 'education']",2956,4.31,http://www.goodreads.com/book/show/214441.Euclid_s_Elements
The Daylight War,Peter V. Brett,639,2013,"['fantasy', 'fantasy', 'epic-fantasy', 'fiction', 'fantasy', 'high-fantasy', 'fantasy', 'magic', 'paranormal', 'demons', 'fantasy', 'dark-fantasy', 'audiobook', 'adventure', 'science-fiction-fantasy']",55180,4.21,http://www.goodreads.com/book/show/9268487-the-daylight-war
A Long Walk to Water: Based on a True Story,Linda Sue Park,128,2010,"['historical', 'historical-fiction', 'young-adult', 'childrens', 'middle-grade', 'cultural', 'africa', 'fiction', 'realistic-fiction', 'historical', 'war', 'childrens', 'academic', 'school']",60809,4.28,http://www.goodreads.com/book/show/7981456-a-long-walk-to-water
Lullabies,Lang Leav,248,2014,"['poetry', 'romance', 'fiction', 'contemporary', 'young-adult', 'adult', 'love']",23592,4.0,http://www.goodreads.com/book/show/22151696-lullabies
Phantastes,George MacDonald,216,1858,"['fantasy', 'fiction', 'classics', 'christian', 'literature', 'fantasy', 'fairy-tales', 'christian-fiction', 'science-fiction-fantasy', 'literature', '19th-century', 'religion', 'christianity']",8523,3.92,http://www.goodreads.com/book/show/174948.Phantastes
The Silver Swan,Amo Jones,261,2017,"['dark', 'romance', 'new-adult', 'young-adult', 'high-school', 'contemporary', 'suspense', 'young-adult', 'mystery', 'romance', 'contemporary-romance', 'sociology', 'abuse']",13486,3.93,http://www.goodreads.com/book/show/33299436-the-silver-swan
The Death of Mrs. Westaway,Ruth Ware,368,2018,"['mystery', 'thriller', 'fiction', 'thriller', 'mystery-thriller', 'audiobook', 'suspense', 'adult', 'gothic', 'adult-fiction', 'contemporary']",122742,3.82,http://www.goodreads.com/book/show/36373481-the-death-of-mrs-westaway
Stasiland: Stories from Behind the Berlin Wall,Anna Funder,328,2003,"['non-fiction', 'history', 'cultural', 'germany', 'politics', 'historical', 'travel', 'biography', 'autobiography', 'memoir', 'european-literature', 'german-literature', 'history', 'european-history']",13673,4.19,http://www.goodreads.com/book/show/226369.Stasiland
Drood,Dan Simmons,775,2009,"['historical', 'historical-fiction', 'horror', 'fiction', 'mystery', 'fantasy', 'historical', 'thriller', 'gothic', 'suspense', 'historical', 'victorian']",14861,3.51,http://www.goodreads.com/book/show/3222979-drood
The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints,The Church of Jesus Christ of Latter-day Saints,291,1835,"['religion', 'non-fiction', 'christianity', 'lds', 'religion', 'church', 'spirituality', 'history', 'religion', 'scripture', 'lds', 'mormonism', 'inspirational', 'lds', 'lds-non-fiction']",6685,4.54,http://www.goodreads.com/book/show/2139442.The_Doctrine_and_Covenants_of_the_Church_of_Jesus_Christ_of_Latter_Day_Saints
Welcome to Dead House,R.L. Stine,126,1992,"['horror', 'childrens', 'fiction', 'childrens', 'middle-grade', 'young-adult', 'fantasy', 'fantasy', 'paranormal', 'mystery', 'thriller', 'childrens', 'juvenile']",30358,3.83,http://www.goodreads.com/book/show/125553.Welcome_to_Dead_House
عبقرية محمد,عباس محمود العقاد,206,1941,"['religion', 'biography', 'history', 'non-fiction', 'religion', 'islam', 'audiobook', 'spirituality', 'biography', 'autobiography']",8012,4.14,http://www.goodreads.com/book/show/3838932
Outcast,Erin Hunter,352,2008,"['fantasy', 'animals', 'childrens', 'middle-grade', 'fiction', 'childrens', 'young-adult', 'animals', 'cats', 'adventure', 'animals', 'animal-fiction', 'childrens', 'juvenile']",17900,4.26,http://www.goodreads.com/book/show/2237117.Outcast
Surfacing,Margaret Atwood,199,1972,"['fiction', 'cultural', 'canada', 'contemporary', 'literary-fiction', 'feminism', 'literature', 'literature', 'canadian-literature', 'novels', 'classics', 'mystery']",22707,3.45,http://www.goodreads.com/book/show/46755.Surfacing
On the Night of the Seventh Moon,Victoria Holt,384,1972,"['romance', 'gothic', 'fiction', 'mystery', 'historical', 'historical-fiction', 'romance', 'historical-romance', 'gothic', 'gothic-romance', 'historical', 'romance', 'romantic-suspense', 'suspense']",5024,3.96,http://www.goodreads.com/book/show/311034.On_the_Night_of_the_Seventh_Moon
Practice Makes Perfect,Julie James,291,2009,"['romance', 'romance', 'contemporary-romance', 'contemporary', 'womens-fiction', 'chick-lit', 'adult', 'humor', 'fiction', 'audiobook', 'new-adult', 'realistic-fiction']",30210,3.97,http://www.goodreads.com/book/show/5082599-practice-makes-perfect
Las legiones malditas,Santiago Posteguillo,855,2008,"['historical', 'historical-fiction', 'historical', 'fiction', 'european-literature', 'spanish-literature', 'cultural', 'spain']",5869,4.66,http://www.goodreads.com/book/show/6420319-las-legiones-malditas
Assassin's Apprentice / Royal Assassin,Robin Hobb,448,2002,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'science-fiction-fantasy', 'fantasy', 'magic', 'fantasy', 'high-fantasy', 'adventure', 'fantasy', 'heroic-fantasy', 'epic', 'science-fiction']",7608,4.38,http://www.goodreads.com/book/show/5533041-assassin-s-apprentice-royal-assassin
The Warrior Prophet,R. Scott Bakker,624,2004,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'fantasy', 'high-fantasy', 'fantasy', 'dark-fantasy', 'philosophy', 'science-fiction-fantasy', 'epic', 'cultural', 'canada', 'science-fiction']",12691,3.96,http://www.goodreads.com/book/show/18877.The_Warrior_Prophet
The Diamond Throne,David Eddings,435,1989,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'fantasy', 'high-fantasy', 'science-fiction-fantasy', 'adventure', 'fantasy', 'magic', 'young-adult', 'epic', 'adult']",32930,3.96,http://www.goodreads.com/book/show/616678.The_Diamond_Throne
Last Days of Summer,Steve Kluger,368,1998,"['fiction', 'historical', 'historical-fiction', 'sports', 'sports', 'young-adult', 'sports', 'baseball', 'humor', 'historical', 'young-adult', 'coming-of-age', 'adult', 'literature']",4542,4.38,http://www.goodreads.com/book/show/113773.Last_Days_of_Summer
The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,419,2012,"['non-fiction', 'psychology', 'politics', 'philosophy', 'religion', 'science', 'sociology', 'audiobook', 'social-science', 'culture', 'society']",40687,4.18,http://www.goodreads.com/book/show/11324722-the-righteous-mind
Wild Cards,Simone Elkeles,352,2013,"['young-adult', 'romance', 'contemporary', 'sports', 'sports', 'new-adult', 'young-adult', 'high-school', 'realistic-fiction', 'romance', 'contemporary-romance', 'young-adult', 'young-adult-romance', 'fiction']",17938,3.94,http://www.goodreads.com/book/show/13065327-wild-cards
Vampire Most Wanted,Lynsay Sands,358,2014,"['fantasy', 'paranormal', 'romance', 'paranormal-romance', 'romance', 'paranormal', 'vampires', 'fantasy', 'adult', 'fantasy', 'urban-fantasy', 'fiction', 'contemporary', 'humor']",7665,4.16,http://www.goodreads.com/book/show/18052871-vampire-most-wanted
Vision in Silver,Anne Bishop,400,2015,"['fantasy', 'fantasy', 'urban-fantasy', 'fantasy', 'paranormal', 'paranormal', 'vampires', 'paranormal', 'shapeshifters', 'adult', 'shapeshifters', 'werewolves', 'romance', 'fiction', 'fantasy', 'magic']",31706,4.22,http://www.goodreads.com/book/show/21457243-vision-in-silver
قمر على سمرقند,محمد المنسي قنديل,458,2004,"['novels', 'fiction', 'literature', 'historical', 'historical-fiction', 'northern-africa', 'egypt', 'unfinished', 'contemporary', 'african-literature', 'egyptian-literature', 'cultural', 'asia']",12737,3.88,http://www.goodreads.com/book/show/11512161
I'll Meet You There,Heather Demetrios,388,2015,"['young-adult', 'contemporary', 'romance', 'new-adult', 'realistic-fiction', 'young-adult', 'young-adult-contemporary', 'fiction', 'war', 'military-fiction', 'romance', 'contemporary-romance', 'war']",14236,4.06,http://www.goodreads.com/book/show/21469068-i-ll-meet-you-there
Retrieving for All Occasions,Elsa Blomster,256,2015,"['self-help', 'animals', 'dogs', 'non-fiction', 'literature', '21st-century', 'education', 'self-help', 'personal-development', 'new-adult', 'inspirational', 'animals', 'young-adult', 'teen']",277,4.23,http://www.goodreads.com/book/show/29421058-retrieving-for-all-occasions
Geekerella,Ashley Poston,320,2017,"['young-adult', 'contemporary', 'romance', 'retellings', 'fiction', 'audiobook', 'young-adult', 'young-adult-contemporary', 'fantasy', 'fairy-tales', 'realistic-fiction', 'romance', 'contemporary-romance']",52313,3.94,http://www.goodreads.com/book/show/30724132-geekerella
روی ماه خداوند را ببوس,Mostafa Mastoor,112,2000,"['novels', 'fiction', 'literature', 'cultural', 'iran', 'short-stories', 'religion', 'philosophy', 'contemporary', 'novella', 'spirituality']",7477,3.1,http://www.goodreads.com/book/show/79451._
If Chins Could Kill: Confessions of a B Movie Actor,Bruce Campbell,344,2001,"['non-fiction', 'biography', 'humor', 'autobiography', 'memoir', 'biography', 'autobiography', 'culture', 'film', 'biography-memoir', 'humor', 'comedy', 'media-tie-in', 'history']",18682,3.89,http://www.goodreads.com/book/show/34548.If_Chins_Could_Kill
Kruistocht in spijkerbroek,Thea Beckman,363,1973,"['historical', 'historical-fiction', 'fiction', 'childrens', 'young-adult', 'historical', 'fantasy', 'science-fiction', 'time-travel', 'european-literature', 'dutch-literature', 'classics', 'adventure']",10502,4.04,http://www.goodreads.com/book/show/3114666-kruistocht-in-spijkerbroek
Tailchaser's Song,Tad Williams,364,1985,"['fantasy', 'fiction', 'animals', 'animals', 'cats', 'young-adult', 'science-fiction-fantasy', 'animals', 'animal-fiction', 'adventure', 'novels', 'adult']",11477,3.97,http://www.goodreads.com/book/show/23340.Tailchaser_s_Song
Ghost Story,Jim Butcher,481,2011,"['fantasy', 'fantasy', 'urban-fantasy', 'fiction', 'mystery', 'fantasy', 'paranormal', 'fantasy', 'magic', 'audiobook', 'fantasy', 'supernatural', 'science-fiction-fantasy', 'paranormal', 'ghosts']",86599,4.25,http://www.goodreads.com/book/show/8058301-ghost-story
The Lost Art of Keeping Secrets,Eva Rice,352,2005,"['historical', 'historical-fiction', 'fiction', 'womens-fiction', 'chick-lit', 'romance', 'historical', 'european-literature', 'british-literature', 'young-adult', 'coming-of-age', 'young-adult', 'adult', 'contemporary']",7175,3.95,http://www.goodreads.com/book/show/259912.The_Lost_Art_of_Keeping_Secrets
The Bride Collector,Ted Dekker,384,2009,"['christian', 'thriller', 'thriller', 'mystery-thriller', 'audiobook', 'fiction', 'mystery', 'christian-fiction', 'adult-fiction', 'romance', 'mystery', 'detective']",10852,3.85,http://www.goodreads.com/book/show/6884938-the-bride-collector
The Hero's Guide to Saving Your Kingdom,Christopher Healy,436,2012,"['fantasy', 'childrens', 'middle-grade', 'humor', 'fantasy', 'fairy-tales', 'adventure', 'childrens', 'young-adult', 'fiction', 'audiobook', 'fantasy', 'magic']",11077,4.06,http://www.goodreads.com/book/show/12969560-the-hero-s-guide-to-saving-your-kingdom
English Passengers,Matthew Kneale,446,2000,"['historical', 'historical-fiction', 'fiction', 'cultural', 'australia', 'historical', 'travel', 'adventure', 'literature', 'cultural', 'tasmania', 'literary-fiction', 'european-literature', 'british-literature']",6484,4.06,http://www.goodreads.com/book/show/14257.English_Passengers
Disney in Shadow,Ridley Pearson,547,2010,"['fantasy', 'young-adult', 'fiction', 'childrens', 'middle-grade', 'adventure', 'mystery', 'science-fiction', 'childrens', 'fantasy', 'magic', 'childrens', 'juvenile']",9452,4.11,http://www.goodreads.com/book/show/6275997-disney-in-shadow
"Smart, Sexy and Secretive",Tammy Falkner,204,2013,"['romance', 'new-adult', 'romance', 'contemporary-romance', 'contemporary', 'disability', 'academic', 'college', 'young-adult', 'adult', 'love', 'adult-fiction', 'erotica']",16289,4.23,http://www.goodreads.com/book/show/18212796-smart-sexy-and-secretive
الجواب الكافي لمن سأل عن الدواء الشافي,Ibn Qayyim al-Jawziyya,281,1987,"['religion', 'religion', 'islam', 'non-fiction', 'philosophy', 'spirituality']",3197,4.51,http://www.goodreads.com/book/show/3650626
The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum,319,2010,"['non-fiction', 'history', 'science', 'crime', 'true-crime', 'mystery', 'crime', 'health', 'medicine', 'historical', 'mystery', 'audiobook', 'medical']",33435,3.99,http://www.goodreads.com/book/show/7054123-the-poisoner-s-handbook
The Bone Church,Victoria Dougherty,308,2014,"['historical', 'historical-fiction', 'thriller', 'fiction', 'suspense', 'spy-thriller', 'espionage', 'historical', 'mystery', 'war', 'world-war-ii', 'action', 'business', 'amazon']",539,3.76,http://www.goodreads.com/book/show/21457935-the-bone-church
Golden Daughter,Anne Elisabeth Stengl,570,2014,"['fantasy', 'christian-fiction', 'christian', 'romance', 'fiction', 'fantasy', 'dragons', 'young-adult', 'christian-fiction', 'christian-fantasy', 'young-adult', 'young-adult-fantasy', 'adventure']",329,4.5,http://www.goodreads.com/book/show/20894732-golden-daughter
Libra,Don DeLillo,480,1988,"['fiction', 'historical', 'historical-fiction', 'novels', 'literature', 'literature', 'american', 'politics', 'literary-fiction', 'contemporary', 'literature', '20th-century', 'the-united-states-of-america']",14744,4.0,http://www.goodreads.com/book/show/400.Libra
Romancero gitano,Federico García Lorca,82,1928,"['poetry', 'classics', 'european-literature', 'spanish-literature', 'cultural', 'spain', 'fiction', 'literature', '20th-century', 'literature', 'academic', 'school', 'literature', 'european-literature']",6709,4.18,http://www.goodreads.com/book/show/31602.Romancero_gitano
